text_id,text
chunk_0_204,"g)

La prohibición de acudir a determinados territorios,
lugares o establecimientos.

h)

La prohibición de residir en determinados lugares.

i)

La prohibición de desempeñar determinadas actividades que puedan ofrecerle o facilitarle la ocasión para
cometer hechos delictivos de similar naturaleza.
86

j)

La obligación de participar en programas formativos,
laborales, culturales, de educación sexual u otros similares.

k)

La obligación de seguir tratamiento médico externo, o
de someterse a un control médico periódico."
chunk_0_205,"2. Sin perjuicio de lo dispuesto en el artículo 105, el Juez o
Tribunal deberá imponer en la sentencia la medida de libertad vigilada para su cumplimiento posterior a la pena privativa de libertad impuesta siempre que así lo disponga de
manera expresa este Código.
En estos casos, al menos dos meses antes de la extinción de
la pena privativa de libertad, de modo que la medida de
libertad vigilada pueda iniciarse en ese mismo momento, el
Juez de Vigilancia Penitenciaria, por el procedimiento previsto en el artículo 98, elevará la oportuna propuesta al Juez
o Tribunal sentenciador, que, con arreglo a dicho procedimiento, concretará, sin perjuicio de lo establecido en el artículo 97, el contenido de la medida fijando las obligaciones
o prohibiciones enumeradas en el apartado 1 de este artículo que habrá de observar el condenado.
Si éste lo hubiera sido a varias penas privativas de libertad
que deba cumplir sucesivamente, lo dispuesto en el párrafo
anterior se entenderá referido al momento en que concluya"
chunk_0_206,"Si éste lo hubiera sido a varias penas privativas de libertad
que deba cumplir sucesivamente, lo dispuesto en el párrafo
anterior se entenderá referido al momento en que concluya
el cumplimiento de todas ellas.
Asimismo, el penado a quien se hubiere impuesto por diversos delitos otras tantas medidas de libertad vigilada que, dado
el contenido de las obligaciones o prohibiciones establecidas,
no pudieran ser ejecutadas simultáneamente, las cumplirá de
manera sucesiva, sin perjuicio de que el Juez o Tribunal pueda
ejercer las facultades que le atribuye el apartado siguiente.
3. Por el mismo procedimiento del artículo 98, el Juez o Tribunal podrá:
a)"
chunk_0_207,"Modificar en lo sucesivo las obligaciones y prohibiciones impuestas.

b)

Reducir la duración de la libertad vigilada o incluso
poner fin a la misma en vista del pronóstico positivo de
reinserción que considere innecesaria o contraproducente la continuidad de las obligaciones o prohibiciones impuestas.
87

c)

Dejar sin efecto la medida cuando la circunstancia descrita en la letra anterior se dé en el momento de concreción de las medidas que se regula en el número 2
del presente artículo."
chunk_0_208,"4. En caso de incumplimiento de una o varias obligaciones el
Juez o Tribunal, a la vista de las circunstancias concurrentes y
por el mismo procedimiento indicado en los números anteriores, podrá modificar las obligaciones o prohibiciones
impuestas. Si el incumplimiento fuera reiterado o grave, revelador de la voluntad de no someterse a las obligaciones o
prohibiciones impuestas, el Juez deducirá, además, testimonio por un presunto delito del artículo 468 de este Código.
Artículo 107
La autoridad judicial podrá decretar razonadamente la medida
de inhabilitación para el ejercicio de determinado derecho, profesión, oficio, industria o comercio, cargo o empleo u otras actividades, sean o no retribuidas, por un tiempo de uno a cinco
años, cuando la persona haya cometido con abuso de dicho
ejercicio, o en relación con él, un hecho delictivo, y cuando de
la valoración de las circunstancias concurrentes pueda deducirse
el peligro de que vuelva a cometer el mismo delito u otros"
chunk_0_209,"años, cuando la persona haya cometido con abuso de dicho
ejercicio, o en relación con él, un hecho delictivo, y cuando de
la valoración de las circunstancias concurrentes pueda deducirse
el peligro de que vuelva a cometer el mismo delito u otros
semejantes, siempre que no sea posible imponerle la pena
correspondiente por encontrarse en alguna de las situaciones
previstas en los números 1.º, 2.º y 3.º del artículo 20.
Artículo 108
1. Si el sujeto fuera extranjero no residente legalmente en
España, el juez o tribunal acordará en la sentencia, previa
audiencia de aquél, la expulsión del territorio nacional como
sustitutiva de las medidas de seguridad que le sean aplicables,
salvo que el juez o tribunal, previa audiencia del Ministerio
Fiscal, excepcionalmente y de forma motivada, aprecie que la
naturaleza del delito justifica el cumplimiento en España.
La expulsión así acordada llevará consigo el archivo de cualquier procedimiento administrativo que tuviera por objeto"
chunk_0_210,"Fiscal, excepcionalmente y de forma motivada, aprecie que la
naturaleza del delito justifica el cumplimiento en España.
La expulsión así acordada llevará consigo el archivo de cualquier procedimiento administrativo que tuviera por objeto
la autorización para residir o trabajar en España.
En el supuesto de que, acordada la sustitución de la medida
de seguridad por la expulsión, ésta no pudiera llevarse a
efecto, se procederá al cumplimiento de la medida de seguridad originariamente impuesta.
88"
chunk_0_211,"2. El extranjero no podrá regresar a España en un plazo de 10
años, contados desde la fecha de su expulsión.
3. El extranjero que intentara quebrantar una decisión judicial
de expulsión y prohibición de entrada a la que se refieren
los apartados anteriores será devuelto por la autoridad
gubernativa, empezando a computarse de nuevo el plazo
de prohibición de entrada en su integridad.
TÍTULO V.

De la responsabilidad civil derivada de los
delitos y de las costas procesales"
chunk_0_212,"CAPÍTULO I. De la responsabilidad civil y su extensión
Artículo 109
1. La ejecución de un hecho descrito por la ley como delito
obliga a reparar, en los términos previstos en las leyes, los
daños y perjuicios por él causados.
2. El perjudicado podrá optar, en todo caso, por exigir la responsabilidad civil ante la Jurisdicción Civil.
Artículo 110
La responsabilidad establecida en el artículo anterior comprende:
1.º La restitución.
2.º La reparación del daño.
3.º La indemnización de perjuicios materiales y morales.
Artículo 111
1. Deberá restituirse, siempre que sea posible, el mismo bien,
con abono de los deterioros y menoscabos que el juez o
tribunal determinen. La restitución tendrá lugar aunque el
bien se halle en poder de tercero y éste lo haya adquirido
legalmente y de buena fe, dejando a salvo su derecho de
repetición contra quien corresponda y, en su caso, el de ser
indemnizado por el responsable civil del delito.
2. Esta disposición no es aplicable cuando el tercero haya"
chunk_0_213,"legalmente y de buena fe, dejando a salvo su derecho de
repetición contra quien corresponda y, en su caso, el de ser
indemnizado por el responsable civil del delito.
2. Esta disposición no es aplicable cuando el tercero haya
adquirido el bien en la forma y con los requisitos establecidos por las Leyes para hacerlo irreivindicable.
89"
chunk_0_214,"Artículo 112
La reparación del daño podrá consistir en obligaciones de dar,
de hacer o de no hacer que el Juez o Tribunal establecerá atendiendo a la naturaleza de aquél y a las condiciones personales y
patrimoniales del culpable, determinando si han de ser cumplidas por él mismo o pueden ser ejecutadas a su costa.
Artículo 113
La indemnización de perjuicios materiales y morales comprenderá no sólo los que se hubieren causado al agraviado, sino también los que se hubieren irrogado a sus familiares o a terceros.
Artículo 114
Si la víctima hubiere contribuido con su conducta a la producción del daño o perjuicio sufrido, los Jueces o Tribunales podrán
moderar el importe de su reparación o indemnización.
Artículo 115
Los Jueces y Tribunales, al declarar la existencia de responsabilidad civil, establecerán razonadamente, en sus resoluciones las
bases en que fundamenten la cuantía de los daños e indemnizaciones, pudiendo fijarla en la propia resolución o en el momento
de su ejecución."
chunk_0_215,"bases en que fundamenten la cuantía de los daños e indemnizaciones, pudiendo fijarla en la propia resolución o en el momento
de su ejecución.
CAPÍTULO II. De las personas civilmente responsables
Artículo 116
1. Toda persona criminalmente responsable de un delito lo es
también civilmente si del hecho se derivaren daños o perjuicios. Si son dos o más los responsables de un delito los
jueces o tribunales señalarán la cuota de que deba responder cada uno.
2. Los autores y los cómplices, cada uno dentro de su respectiva clase, serán responsables solidariamente entre sí por
sus cuotas, y subsidiariamente por las correspondientes a
los demás responsables.
La responsabilidad subsidiaria se hará efectiva: primero, en
los bienes de los autores, y después, en los de los cómplices.
Tanto en los casos en que se haga efectiva la responsabilidad solidaria como la subsidiaria, quedará a salvo la repeti90"
chunk_0_216,"ción del que hubiere pagado contra los demás por las
cuotas correspondientes a cada uno.
3. La responsabilidad penal de una persona jurídica llevará consigo su responsabilidad civil en los términos establecidos en
el artículo 110 de este Código de forma solidaria con las personas físicas que fueren condenadas por los mismos hechos.
Artículo 117
Los aseguradores que hubieren asumido el riesgo de las responsabilidades pecuniarias derivadas del uso o explotación de cualquier bien, empresa, industria o actividad, cuando, como
consecuencia de un hecho previsto en este Código, se produzca
el evento que determine el riesgo asegurado, serán responsables civiles directos hasta el límite de la indemnización legalmente establecida o convencionalmente pactada, sin perjuicio
del derecho de repetición contra quien corresponda.
Artículo 118
1. La exención de la responsabilidad criminal declarada en los
números 1.º, 2.º, 3.º, 5.º y 6.º del artículo 20, no comprende"
chunk_0_217,"del derecho de repetición contra quien corresponda.
Artículo 118
1. La exención de la responsabilidad criminal declarada en los
números 1.º, 2.º, 3.º, 5.º y 6.º del artículo 20, no comprende
la de la responsabilidad civil, que se hará efectiva conforme
a las reglas siguientes:
1.ª En los casos de los números 1.º y 3.º, son también responsables por los hechos que ejecuten los declarados exentos
de responsabilidad penal, quienes ejerzan su apoyo legal
o de hecho, siempre que haya mediado culpa o negligencia por su parte y sin perjuicio de la responsabilidad civil
directa que pudiera corresponder a los inimputables.
Los Jueces o Tribunales graduarán de forma equitativa
la medida en que deba responder con sus bienes cada
uno de dichos sujetos.
2.ª Son igualmente responsables el ebrio y el intoxicado en
el supuesto del número 2.º
3.ª En el caso del número 5.º serán responsables civiles
directos las personas en cuyo favor se haya precavido"
chunk_0_218,"uno de dichos sujetos.
2.ª Son igualmente responsables el ebrio y el intoxicado en
el supuesto del número 2.º
3.ª En el caso del número 5.º serán responsables civiles
directos las personas en cuyo favor se haya precavido
el mal, en proporción al perjuicio que se les haya evitado, si fuera estimable o, en otro caso, en la que el
Juez o Tribunal establezca según su prudente arbitrio.
Cuando las cuotas de que deba responder el interesado no sean equitativamente asignables por el Juez o
91"
chunk_0_219,"Tribunal, ni siquiera por aproximación, o cuando la responsabilidad se extienda a las Administraciones Públicas o a la mayor parte de una población y, en todo
caso, siempre que el daño se haya causado con asentimiento de la autoridad o de sus agentes, se acordará,
en su caso, la indemnización en la forma que establezcan las leyes y reglamentos especiales.
4.ª En el caso del número 6.º, responderán principalmente
los que hayan causado el miedo, y en defecto de
ellos, los que hayan ejecutado el hecho.
2. En el caso del artículo 14, serán responsables civiles los
autores del hecho.
Artículo 119
En todos los supuestos del artículo anterior, el Juez o Tribunal
que dicte sentencia absolutoria por estimar la concurrencia de
alguna de las causas de exención citadas, procederá a fijar las
responsabilidades civiles salvo que se haya hecho expresa reserva
de las acciones para reclamarlas en la vía que corresponda.
Artículo 120
Son también responsables civilmente, en defecto de los que lo
sean criminalmente:"
chunk_0_220,"responsabilidades civiles salvo que se haya hecho expresa reserva
de las acciones para reclamarlas en la vía que corresponda.
Artículo 120
Son también responsables civilmente, en defecto de los que lo
sean criminalmente:
1.º Los curadores con facultades de representación plena que
convivan con la persona a quien prestan apoyo, siempre que
haya por su parte culpa o negligencia.
2.º Las personas naturales o jurídicas titulares de editoriales,
periódicos, revistas, estaciones de radio o televisión o de
cualquier otro medio de difusión escrita, hablada o visual,
por los delitos cometidos utilizando los medios de los que
sean titulares, dejando a salvo lo dispuesto en el artículo 212.
3.º Las personas naturales o jurídicas, en los casos de delitos
cometidos en los establecimientos de los que sean titulares,
cuando por parte de los que los dirijan o administren, o de
sus dependientes o empleados, se hayan infringido los
reglamentos de policía o las disposiciones de la autoridad"
chunk_0_221,"cometidos en los establecimientos de los que sean titulares,
cuando por parte de los que los dirijan o administren, o de
sus dependientes o empleados, se hayan infringido los
reglamentos de policía o las disposiciones de la autoridad
que estén relacionados con el hecho punible cometido, de
modo que éste no se hubiera producido sin dicha infracción.
92"
chunk_0_222,"4.º Las personas naturales o jurídicas dedicadas a cualquier
género de industria o comercio, por los delitos que hayan
cometido sus empleados o dependientes, representantes o
gestores en el desempeño de sus obligaciones o servicios.
5.º Las personas naturales o jurídicas titulares de vehículos susceptibles de crear riesgos para terceros, por los delitos
cometidos en la utilización de aquellos por sus dependientes o representantes o personas autorizadas.
Artículo 121
El Estado, la Comunidad Autónoma, la provincia, la isla, el municipio
y demás entes públicos, según los casos, responden subsidiariamente de los daños causados por los penalmente responsables de
los delitos dolosos o culposos, cuando éstos sean autoridad, agentes y contratados de la misma o funcionarios públicos en el ejercicio
de sus cargos o funciones siempre que la lesión sea consecuencia"
chunk_0_223,"los delitos dolosos o culposos, cuando éstos sean autoridad, agentes y contratados de la misma o funcionarios públicos en el ejercicio
de sus cargos o funciones siempre que la lesión sea consecuencia
directa del funcionamiento de los servicios públicos que les estuvieren confiados, sin perjuicio de la responsabilidad patrimonial derivada del funcionamiento normal o anormal de dichos servicios
exigible conforme a las normas de procedimiento administrativo, y
sin que, en ningún caso, pueda darse una duplicidad indemnizatoria.
Si se exigiera en el proceso penal la responsabilidad civil de la autoridad, agentes y contratados de la misma o funcionarios públicos,
la pretensión deberá dirigirse simultáneamente contra la Administración o ente público presuntamente responsable civil subsidiario.
Artículo 122
El que por título lucrativo hubiere participado de los efectos de
un delito, está obligado a la restitución de la cosa o al resarcimiento del daño hasta la cuantía de su participación."
chunk_0_224,"Artículo 122
El que por título lucrativo hubiere participado de los efectos de
un delito, está obligado a la restitución de la cosa o al resarcimiento del daño hasta la cuantía de su participación.
CAPÍTULO III. De las costas procesales
Artículo 123
Las costas procesales se entienden impuestas por la ley a los
criminalmente responsables de todo delito.
Artículo 124
Las costas comprenderán los derechos e indemnizaciones ocasionados en las actuaciones judiciales e incluirán siempre los
93"
chunk_0_225,"honorarios de la acusación particular en los delitos sólo perseguibles a instancia de parte.
CAPÍTULO IV. Del cumplimiento de la responsabilidad civil y
demás responsabilidades pecuniarias"
chunk_0_226,"Artículo 125
Cuando los bienes del responsable civil no sean bastantes para
satisfacer de una vez todas las responsabilidades pecuniarias, el
Juez o Tribunal, previa audiencia al perjudicado, podrá fraccionar su pago, señalando, según su prudente arbitrio y en atención a las necesidades del perjudicado y a las posibilidades
económicas del responsable, el período e importe de los plazos.
Artículo 126
1. Los pagos que se efectúen por el penado o el responsable
civil subsidiario se imputarán por el orden siguiente:
1.º A la reparación del daño causado e indemnización de
los perjuicios.
2.º A la indemnización al Estado por el importe de los gastos que se hubieran hecho por su cuenta en la causa.
3.º A las costas del acusador particular o privado cuando
se impusiere en la sentencia su pago.
4.º A las demás costas procesales, incluso las de la defensa
del procesado, sin preferencia entre los interesados.
5.º A la multa."
chunk_0_227,"3.º A las costas del acusador particular o privado cuando
se impusiere en la sentencia su pago.
4.º A las demás costas procesales, incluso las de la defensa
del procesado, sin preferencia entre los interesados.
5.º A la multa.
2. Cuando el delito hubiere sido de los que sólo pueden perseguirse a instancia de parte, se satisfarán las costas del acusador privado con preferencia a la indemnización del Estado.
Tendrá la misma preferencia el pago de las costas procesales
causadas a la víctima en los supuestos a que se refiere el
artículo 14 de la Ley del Estatuto de la Víctima del Delito.
TÍTULO VI. De las consecuencias accesorias
Artículo 127
1. Toda pena que se imponga por un delito doloso llevará consigo la pérdida de los efectos que de él provengan y de los
94"
chunk_0_228,"bienes, medios o instrumentos con que se haya preparado
o ejecutado, así como de las ganancias provenientes del
delito, cualesquiera que sean las transformaciones que
hubieren podido experimentar.
2. En los casos en que la ley prevea la imposición de una pena
privativa de libertad superior a un año por la comisión de un
delito imprudente, el juez o tribunal podrá acordar la pérdida de los efectos que provengan del mismo y de los bienes, medios o instrumentos con que se haya preparado o
ejecutado, así como de las ganancias provenientes del
delito, cualesquiera que sean las transformaciones que
hubieran podido experimentar.
3. Si por cualquier circunstancia no fuera posible el decomiso
de los bienes señalados en los apartados anteriores de este
artículo, se acordará el decomiso de otros bienes por una
cantidad que corresponda al valor económico de los mismos, y al de las ganancias que se hubieran obtenido de ellos.
De igual modo se procederá cuando se acuerde el decomiso"
chunk_0_229,"artículo, se acordará el decomiso de otros bienes por una
cantidad que corresponda al valor económico de los mismos, y al de las ganancias que se hubieran obtenido de ellos.
De igual modo se procederá cuando se acuerde el decomiso
de bienes, efectos o ganancias determinados, pero su valor
sea inferior al que tenían en el momento de su adquisición.
Artículo 127 bis
1. El juez o tribunal ordenará también el decomiso de los bienes, efectos y ganancias pertenecientes a una persona condenada por alguno de los siguientes delitos cuando
resuelva, a partir de indicios objetivos fundados, que los
bienes o efectos provienen de una actividad delictiva, y no
se acredite su origen lícito:
a)"
chunk_0_230,"Delitos de trata de seres humanos.

a bis) Delitos de tráfico de órganos.
b)

Delitos relativos a la prostitución y a la explotación
sexual y corrupción de menores y delitos de abusos y
agresiones sexuales a menores de dieciséis años.

c)

Delitos informáticos de los apartados 2 y 3 del artículo
197 y artículo 264.

d)

Delitos contra el patrimonio y contra el orden socioeconómico en los supuestos de continuidad delictiva y
reincidencia.

e)

Delitos relativos a las insolvencias punibles.
95

f)

Delitos contra la propiedad intelectual o industrial.

g)

Delitos de corrupción en los negocios.

h)

Delitos de receptación del apartado 2 del artículo 298.

i)

Delitos de blanqueo de capitales.

j)

Delitos contra la Hacienda pública y la Seguridad Social.

k)

Delitos contra los derechos de los trabajadores de los
artículos 311 a 313.

l)

Delitos contra los derechos de los ciudadanos extranjeros.

m) Delitos contra la salud pública de los artículos 368
a 373.
n)

Delitos de falsificación de moneda.

o)"
chunk_0_231,"k)

Delitos contra los derechos de los trabajadores de los
artículos 311 a 313.

l)

Delitos contra los derechos de los ciudadanos extranjeros.

m) Delitos contra la salud pública de los artículos 368
a 373.
n)

Delitos de falsificación de moneda.

o)

Delitos de cohecho.

p)

Delitos de malversación.

q)

Delitos de terrorismo.

r)

Delitos cometidos en el seno de una organización o
grupo criminal."
chunk_0_232,"p)

Delitos de malversación.

q)

Delitos de terrorismo.

r)

Delitos cometidos en el seno de una organización o
grupo criminal.

2. A los efectos de lo previsto en el apartado 1 de este
artículo, se valorarán, especialmente, entre otros, los
siguientes indicios:
1.º La desproporción entre el valor de los bienes y efectos
de que se trate y los ingresos de origen lícito de la
persona condenada.
2.º La ocultación de la titularidad o de cualquier poder de
disposición sobre los bienes o efectos mediante la utilización de personas físicas o jurídicas o entes sin personalidad jurídica interpuestos, o paraísos fiscales o
territorios de nula tributación que oculten o dificulten la
determinación de la verdadera titularidad de los bienes.
3.º La transferencia de los bienes o efectos mediante operaciones que dificulten o impidan su localización o destino y que carezcan de una justificación legal o
económica válida.
3. En estos supuestos será también aplicable lo dispuesto en
el apartado 3 del artículo anterior.
96"
chunk_0_233,"4. Si posteriormente el condenado lo fuera por hechos delictivos similares cometidos con anterioridad, el juez o tribunal
valorará el alcance del decomiso anterior acordado al resolver sobre el decomiso en el nuevo procedimiento.
5. El decomiso a que se refiere este artículo no será acordado
cuando las actividades delictivas de las que provengan los
bienes o efectos hubieran prescrito o hubieran sido ya
objeto de un proceso penal resuelto por sentencia absolutoria o resolución de sobreseimiento con efectos de cosa
juzgada.
Artículo 127 ter
1. El juez o tribunal podrá acordar el decomiso previsto en los
artículos anteriores aunque no medie sentencia de condena,
cuando la situación patrimonial ilícita quede acreditada en
un proceso contradictorio y se trate de alguno de los
siguientes supuestos:
a)

Que el sujeto haya fallecido o sufra una enfermedad
crónica que impida su enjuiciamiento y exista el riesgo
de que puedan prescribir los hechos,

b)"
chunk_0_234,"Que el sujeto haya fallecido o sufra una enfermedad
crónica que impida su enjuiciamiento y exista el riesgo
de que puedan prescribir los hechos,

b)

se encuentre en rebeldía y ello impida que los hechos
puedan ser enjuiciados dentro de un plazo razonable,
o

c)

no se le imponga pena por estar exento de responsabilidad criminal o por haberse ésta extinguido.

2. El decomiso al que se refiere este artículo solamente podrá
dirigirse contra quien haya sido formalmente acusado o contra el imputado con relación al que existan indicios racionales de criminalidad cuando las situaciones a que se refiere el
apartado anterior hubieran impedido la continuación del
procedimiento penal.
Artículo 127 quater
1. Los jueces y tribunales podrán acordar también el decomiso
de los bienes, efectos y ganancias a que se refieren los artículos anteriores que hayan sido transferidos a terceras personas, o de un valor equivalente a los mismos, en los
siguientes casos:
97

a)"
chunk_0_235,"a)

En el caso de los efectos y ganancias, cuando los hubieran adquirido con conocimiento de que proceden de
una actividad ilícita o cuando una persona diligente
habría tenido motivos para sospechar, en las circunstancias del caso, de su origen ilícito.

b)

En el caso de otros bienes, cuando los hubieran adquirido con conocimiento de que de este modo se dificultaba su decomiso o cuando una persona diligente
habría tenido motivos para sospechar, en las circunstancias del caso, que de ese modo se dificultaba su
decomiso."
chunk_0_236,"2. Se presumirá, salvo prueba en contrario, que el tercero ha
conocido o ha tenido motivos para sospechar que se trataba
de bienes procedentes de una actividad ilícita o que eran
transferidos para evitar su decomiso, cuando los bienes o
efectos le hubieran sido transferidos a título gratuito o por
un precio inferior al real de mercado.
Artículo 127 quinquies
1. Los jueces y tribunales podrán acordar también el decomiso
de bienes, efectos y ganancias provenientes de la actividad
delictiva previa del condenado, cuando se cumplan, cumulativamente, los siguientes requisitos:
a)

Que el sujeto sea o haya sido condenado por alguno de
los delitos a que se refiere el artículo 127 bis.1 del
Código Penal.

b)

Que el delito se haya cometido en el contexto de una
actividad delictiva previa continuada.

c)

Que existan indicios fundados de que una parte relevante del patrimonio del penado procede de una actividad delictiva previa."
chunk_0_237,"b)

Que el delito se haya cometido en el contexto de una
actividad delictiva previa continuada.

c)

Que existan indicios fundados de que una parte relevante del patrimonio del penado procede de una actividad delictiva previa.

Son indicios relevantes:
1.º La desproporción entre el valor de los bienes y efectos
de que se trate y los ingresos de origen lícito de la
persona condenada.
2.º La ocultación de la titularidad o de cualquier poder de
disposición sobre los bienes o efectos mediante la utilización de personas físicas o jurídicas o entes sin perso98"
chunk_0_238,"nalidad jurídica interpuestos, o paraísos fiscales o
territorios de nula tributación que oculten o dificulten la
determinación de la verdadera titularidad de los bienes.
3.º La transferencia de los bienes o efectos mediante operaciones que dificulten o impidan su localización o destino y que carezcan de una justificación legal o
económica válida.
Lo dispuesto en el párrafo anterior solamente será de aplicación cuando consten indicios fundados de que el sujeto
ha obtenido, a partir de su actividad delictiva, un beneficio
superior a 6.000 euros.
2. A los efectos del apartado anterior, se entenderá que el
delito se ha cometido en el contexto de una actividad delictiva continuada siempre que:
a)"
chunk_0_239,"El sujeto sea condenado o haya sido condenado en el
mismo procedimiento por tres o más delitos de los que se
haya derivado la obtención de un beneficio económico
directo o indirecto, o por un delito continuado que incluya,
al menos, tres infracciones penales de las que haya derivado un beneficio económico directo o indirecto.

b)

O en el período de seis años anterior al momento en
que se inició el procedimiento en el que ha sido condenado por alguno de los delitos a que se refiere el artículo 127 bis del Código Penal, hubiera sido condenado
por dos o más delitos de los que hubiera derivado la
obtención de un beneficio económico, o por un delito
continuado que incluya, al menos, dos infracciones
penales de las que ha derivado la obtención de un
beneficio económico."
chunk_0_240,"Artículo 127 sexies
A los efectos de lo previsto en el artículo anterior serán de aplicación las siguientes presunciones:
1.º Se presumirá que todos los bienes adquiridos por el condenado dentro del período de tiempo que se inicia seis años
antes de la fecha de apertura del procedimiento penal, proceden de su actividad delictiva.
99"
chunk_0_241,"A estos efectos, se entiende que los bienes han sido adquiridos en la fecha más temprana en la que conste que el
sujeto ha dispuesto de ellos.
2.º Se presumirá que todos los gastos realizados por el penado
durante el período de tiempo a que se refiere el párrafo
primero del número anterior, se pagaron con fondos procedentes de su actividad delictiva.
3.º Se presumirá que todos los bienes a que se refiere el número
1 fueron adquiridos libres de cargas.
El juez o tribunal podrá acordar que las anteriores presunciones
no sean aplicadas con relación a determinados bienes, efectos
o ganancias, cuando, en las circunstancias concretas del caso, se
revelen incorrectas o desproporcionadas.
Artículo 127 septies
Si la ejecución del decomiso no hubiera podido llevarse a cabo,
en todo o en parte, a causa de la naturaleza o situación de los
bienes, efectos o ganancias de que se trate, o por cualquier otra
circunstancia, el juez o tribunal podrá, mediante auto, acordar el"
chunk_0_242,"en todo o en parte, a causa de la naturaleza o situación de los
bienes, efectos o ganancias de que se trate, o por cualquier otra
circunstancia, el juez o tribunal podrá, mediante auto, acordar el
decomiso de otros bienes, incluso de origen lícito, que pertenezcan a los criminalmente responsables del hecho por un valor
equivalente al de la parte no ejecutada del decomiso inicialmente acordado.
De igual modo se procederá, cuando se acuerde el decomiso de
bienes, efectos o ganancias determinados, pero su valor sea
inferior al que tenían en el momento de su adquisición.
Artículo 127 octies
1. A fin de garantizar la efectividad del decomiso, los bienes,
medios, instrumentos y ganancias podrán ser aprehendidos
o embargados y puestos en depósito por la autoridad judicial desde el momento de las primeras diligencias.
2. Corresponderá al juez o tribunal resolver, conforme a lo dispuesto en la Ley de Enjuiciamiento Criminal, sobre la realización anticipada o utilización provisional de los bienes y"
chunk_0_243,"2. Corresponderá al juez o tribunal resolver, conforme a lo dispuesto en la Ley de Enjuiciamiento Criminal, sobre la realización anticipada o utilización provisional de los bienes y
efectos intervenidos.
3. Los bienes, instrumentos y ganancias decomisados por resolución firme, salvo que deban ser destinados al pago de
indemnizaciones a las víctimas, serán adjudicados al Estado,
100"
chunk_0_244,"que les dará el destino que se disponga legal o reglamentariamente.
Artículo 128
Cuando los referidos efectos e instrumentos sean de lícito
comercio y su valor no guarde proporción con la naturaleza o
gravedad de la infracción penal, o se hayan satisfecho completamente las responsabilidades civiles, podrá el Juez o Tribunal
no decretar el decomiso, o decretarlo parcialmente.
Artículo 129
1. En caso de delitos cometidos en el seno, con la colaboración, a través o por medio de empresas, organizaciones, grupos o cualquier otra clase de entidades o agrupaciones de
personas que, por carecer de personalidad jurídica, no estén
comprendidas en el artículo 31 bis, el juez o tribunal podrá
imponer motivadamente a dichas empresas, organizaciones,
grupos, entidades o agrupaciones una o varias consecuencias accesorias a la pena que corresponda al autor del delito,
con el contenido previsto en las letras c) a g) del apartado 7"
chunk_0_245,"imponer motivadamente a dichas empresas, organizaciones,
grupos, entidades o agrupaciones una o varias consecuencias accesorias a la pena que corresponda al autor del delito,
con el contenido previsto en las letras c) a g) del apartado 7
del artículo 33. Podrá también acordar la prohibición definitiva de llevar a cabo cualquier actividad, aunque sea lícita.
2. Las consecuencias accesorias a las que se refiere en el apartado anterior sólo podrán aplicarse a las empresas, organizaciones, grupos o entidades o agrupaciones en él mencionados
cuando este Código lo prevea expresamente, o cuando se
trate de alguno de los delitos por los que el mismo permite
exigir responsabilidad penal a las personas jurídicas.
3. La clausura temporal de los locales o establecimientos, la
suspensión de las actividades sociales y la intervención judicial podrán ser acordadas también por el Juez Instructor
como medida cautelar durante la instrucción de la causa a
los efectos establecidos en este artículo y con los límites"
chunk_0_246,"suspensión de las actividades sociales y la intervención judicial podrán ser acordadas también por el Juez Instructor
como medida cautelar durante la instrucción de la causa a
los efectos establecidos en este artículo y con los límites
señalados en el artículo 33.7.
Artículo 129 bis
Si se trata de condenados por la comisión de un delito grave
contra la vida, la integridad de las personas, la libertad, la libertad o indemnidad sexual, de terrorismo, o cualquier otro delito
grave que conlleve un riesgo grave para la vida, la salud o la
integridad física de las personas, cuando de las circunstancias del
hecho, antecedentes, valoración de su personalidad, o de otra
101"
chunk_0_247,"información disponible pueda valorarse que existe un peligro
relevante de reiteración delictiva, el juez o tribunal podrá acordar
la toma de muestras biológicas de su persona y la realización de
análisis para la obtención de identificadores de ADN e inscripción de los mismos en la base de datos policial. Únicamente
podrán llevarse a cabo los análisis necesarios para obtener los
identificadores que proporcionen, exclusivamente, información
genética reveladora de la identidad de la persona y de su sexo.
Si el afectado se opusiera a la recogida de las muestras, podrá
imponerse su ejecución forzosa mediante el recurso a las medidas coactivas mínimas indispensables para su ejecución, que
deberán ser en todo caso proporcionadas a las circunstancias
del caso y respetuosas con su dignidad.
TÍTULO VII. De la extinción de la responsabilidad criminal y
sus efectos
CAPÍTULO I. De las causas que extinguen la responsabilidad
criminal"
chunk_0_248,"Artículo 130
1. La responsabilidad criminal se extingue:
1.º Por la muerte del reo.
2.º Por el cumplimiento de la condena.
3.º Por la remisión definitiva de la pena, conforme a lo dispuesto en los apartados 1 y 2 del artículo 87.
4.º Por el indulto.
5.º Por el perdón de la persona ofendida, cuando se trate
de delitos leves perseguibles a instancias de la persona
agraviada o la ley así lo prevea. El perdón habrá de ser
otorgado de forma expresa antes de que se haya dictado sentencia, a cuyo efecto la autoridad judicial sentenciadora deberá oír a la persona ofendida por el
delito antes de dictarla.
En los delitos cometidos contra personas menores de
edad o personas con discapacidad necesitadas de
especial protección que afecten a bienes jurídicos emi102"
